ID_emp,Name,last_name,birth_date,Gender,area,salary,start_date,finish_date,promotion_date,type,fecha,hora,age
96-3813298,Camey,Bousfield,1981-11-27,female,Engineering,182073,2006-12-11,NULL,,Remote,NULL,NULL,42
96-3833316,Briano,Lamport,1985-08-21,male,Engineering,68189,2001-07-05,NULL,,Hybrid,NULL,NULL,38
96-3848236,Weston,Chettoe,1990-01-21,female,Engineering,158775,2015-04-26,NULL,,Remote,NULL,NULL,33
96-3866073,Horton,Kerrey,1995-06-01,female,"Business Development",131492,2011-08-22,"2029-06-21 14:40:42",,Remote,2029-06-21,14:40:42,28
96-3895437,Kerwin,Brownsea,1985-08-30,male,Engineering,65710,2010-12-03,NULL,,Remote,NULL,NULL,38
96-3906785,Casi,Belfitt,1966-05-09,male,"Human Resources",156772,2007-03-29,NULL,,Remote,NULL,NULL,57
96-3918260,Lenka,Okenfold,1979-04-03,male,Engineering,124527,2003-07-06,NULL,,Hybrid,NULL,NULL,44
96-3969905,Christy,Sanches,1995-02-01,female,Services,117870,2018-09-13,NULL,,Remote,NULL,NULL,28
96-3993698,Carilyn,Enriques,1968-07-21,female,Legal,68421,2009-12-22,NULL,,Remote,NULL,NULL,55
96-4022786,Margarete,Tissell,1990-06-30,male,"Research and Development",92579,2003-07-06,NULL,,Remote,NULL,NULL,33
96-4046811,Danica,Kyllford,1979-05-18,female,Sales,177683,2017-02-24,"2025-01-24 06:27:04",,Hybrid,2025-01-24,06:27:04,44
96-4059980,Arda,Crapper,1992-07-09,male,"Human Resources",82880,2005-03-26,NULL,,Remote,NULL,NULL,31
96-4072696,Robinet,Fibbens,1980-01-17,male,Marketing,103621,2016-11-01,NULL,,Remote,NULL,NULL,43
96-4117008,Morgan,Piperley,2001-03-13,male,Engineering,136563,2005-05-30,NULL,,Remote,NULL,NULL,22
96-4120197,Carlie,Dewick,1967-06-18,male,"Human Resources",141159,2019-05-27,"2021-02-03 06:00:22",,Remote,2021-02-03,06:00:22,56
96-4269540,Ernest,Seeley,1975-01-03,female,Services,121434,2010-06-02,"2026-09-21 22:21:34",,Remote,2026-09-21,22:21:34,48
96-4349874,Cherida,McIlvaney,1965-10-29,male,"Human Resources",121340,2017-02-28,NULL,,Remote,NULL,NULL,58
96-4371988,Corrianne,Manterfield,1981-04-13,male,Accounting,182150,2016-04-28,NULL,,Hybrid,NULL,NULL,42
96-4376595,Katina,Mersey,1983-01-07,female,"Product Management",139871,2019-07-19,NULL,,Hybrid,NULL,NULL,40
96-4389315,Aridatha,Hackworth,1970-06-15,female,"Business Development",73948,2007-11-14,NULL,,Hybrid,NULL,NULL,53
96-4392739,Nerty,Dreng,1989-10-12,male,"Research and Development",158318,2017-04-15,NULL,,Hybrid,NULL,NULL,34
96-4431623,Rhonda,Spaunton,1974-12-28,male,"Business Development",173087,2011-08-16,NULL,,Remote,NULL,NULL,48
96-4482014,Celestine,"Van Schafflaer",1993-06-20,male,Services,140414,2016-05-04,NULL,,Remote,NULL,NULL,30
96-4482089,Leontine,Elam,2002-01-12,female,Engineering,141532,2006-04-20,NULL,,Remote,NULL,NULL,21
96-4487451,Sasha,Reah,1971-08-22,male,Training,125485,2013-12-29,NULL,,Remote,NULL,NULL,52
96-4594595,Paco,Youson,1985-01-07,male,Training,103228,2004-08-07,"2020-08-05 17:13:52",,Hybrid,2020-08-05,17:13:52,38
96-4689564,Dilan,Rablen,1995-04-01,male,Engineering,75766,2004-08-03,NULL,,Remote,NULL,NULL,28
96-4743422,Lyell,Birkwood,1974-09-11,female,"Human Resources",167467,2015-11-01,NULL,,Remote,NULL,NULL,49
96-4777727,Lynne,Benezeit,1994-09-11,female,"Research and Development",102311,2001-11-17,NULL,,Hybrid,NULL,NULL,29
96-4835458,Layla,Snoden,1983-05-26,male,Engineering,183507,2005-04-25,"2008-04-30 19:10:27",,Remote,2008-04-30,19:10:27,40
96-4842405,Pam,Crann,1993-11-27,male,Engineering,75894,2014-07-24,NULL,,Remote,NULL,NULL,30
96-4850618,Lane,Stroyan,1970-12-20,male,"Human Resources",81067,2002-06-13,NULL,,Hybrid,NULL,NULL,52
96-4871669,Margo,Tasker,1997-08-24,female,Engineering,96946,2010-05-02,"2021-02-23 16:38:24",,Remote,2021-02-23,16:38:24,26
96-4889511,Gail,Pimlett,1985-02-13,male,Sales,163877,2012-02-06,"2013-01-08 15:41:51",,Hybrid,2013-01-08,15:41:51,38
96-4922579,Sileas,Dulson,1983-11-20,male,Engineering,163629,2016-11-11,NULL,,Hybrid,NULL,NULL,40
96-4978803,Renault,Pattison,1977-02-06,male,Engineering,89314,2001-04-07,NULL,,Remote,NULL,NULL,46
96-4985967,Dosi,Jansie,1984-12-27,female,Accounting,137907,2015-04-18,NULL,,Remote,NULL,NULL,38
96-5019557,Iago,Smidmore,1970-04-20,female,Sales,170056,2003-06-01,NULL,,Hybrid,NULL,NULL,53
96-5092585,Gabriela,Mankor,1985-01-04,male,Marketing,130696,2009-03-11,NULL,,Remote,NULL,NULL,38
96-5136275,Kippy,"De Robertis",1986-03-07,male,Sales,146065,2020-11-20,"2022-07-12 06:06:29",,Remote,2022-07-12,06:06:29,37
96-5138849,Rozalie,Clemonts,1976-07-31,female,Services,151987,2015-03-26,NULL,,Hybrid,NULL,NULL,47
96-5187709,Sauveur,Stanyer,1995-11-17,female,Services,86576,2009-12-14,NULL,,Remote,NULL,NULL,28
96-5270628,Filmore,Twelvetree,1993-11-26,male,"Product Management",137999,2001-04-14,"2005-05-29 02:56:48",,Remote,2005-05-29,02:56:48,30
96-5271879,Rosalyn,Janicijevic,1971-07-01,male,Accounting,117977,2017-12-28,NULL,,Hybrid,NULL,NULL,52
96-5279588,Druci,Walas,1967-12-26,female,Sales,73718,2003-12-30,NULL,,Remote,NULL,NULL,55
96-5328738,Christophorus,Faughny,1968-08-03,male,Accounting,146872,2020-01-23,NULL,,Remote,NULL,NULL,55
96-5487149,Denys,Walework,2000-09-22,male,Engineering,88235,2006-11-13,"2009-04-16 12:42:44",,Hybrid,2009-04-16,12:42:44,23
96-5512287,Catarina,Bartol,1971-01-29,female,Engineering,126566,2020-01-15,NULL,,Hybrid,NULL,NULL,52
96-5525010,Roderick,Archbald,1984-01-07,male,Accounting,71811,2011-02-26,NULL,,Remote,NULL,NULL,39
96-5586190,George,Whitter,1967-07-16,female,Accounting,127856,2001-10-11,"2005-10-25 19:45:49",,Remote,2005-10-25,19:45:49,56
96-5609380,Gardener,Shakesby,1975-06-01,male,Services,141085,2009-03-27,NULL,,Hybrid,NULL,NULL,48
96-5622981,Melinde,Julian,1983-12-08,female,"Research and Development",169688,2010-04-27,NULL,,Remote,NULL,NULL,39
96-5632854,Zondra,Dionisio,1998-11-18,female,Marketing,124357,2008-10-21,NULL,,Hybrid,NULL,NULL,25
96-5661337,Mia,Tessington,2000-12-07,female,Accounting,124368,2010-02-12,NULL,,Remote,NULL,NULL,22
96-5701193,Audie,Traviss,2002-06-22,male,Sales,89433,2003-01-20,NULL,,Hybrid,NULL,NULL,21
96-5754739,Daveta,Gonning,1985-11-17,male,Services,149180,2015-10-07,"2016-02-03 22:40:17",,Hybrid,2016-02-03,22:40:17,38
96-5765657,Nick,Ledington,1965-12-24,male,"Product Management",119203,2006-12-08,"2018-09-14 07:03:27",,Remote,2018-09-14,07:03:27,57
96-5897295,Corri,Liffe,1984-07-23,male,Engineering,147786,2011-03-06,NULL,,Remote,NULL,NULL,39
96-5928267,Freddie,Arndt,1989-06-26,male,Support,121498,2007-01-02,"2022-09-01 01:19:04",,Hybrid,2022-09-01,01:19:04,34
96-5939754,Hurley,Christol,1968-04-08,male,Support,161424,2020-11-17,NULL,,Hybrid,NULL,NULL,55
96-5991181,Claudette,Normabell,1979-01-12,female,Engineering,143602,2007-04-28,"2021-08-30 07:12:54",,Remote,2021-08-30,07:12:54,44
96-6043079,Garrett,Irce,1996-09-08,male,Accounting,176714,2003-08-20,NULL,,Hybrid,NULL,NULL,27
96-6129478,Derwin,Greschke,1995-09-01,male,Engineering,154777,2014-05-11,NULL,,Hybrid,NULL,NULL,28
96-6267666,Alana,Atling,1986-11-27,female,Engineering,120492,2011-12-16,NULL,,Hybrid,NULL,NULL,37
96-6309864,Faith,Dunkerk,1985-04-29,female,"Human Resources",142179,2008-05-16,NULL,,Remote,NULL,NULL,38
96-6351307,Charo,Rutherforth,1978-05-30,male,"Research and Development",126307,2015-06-08,NULL,,Hybrid,NULL,NULL,45
96-6407469,Tobiah,McCuish,1995-08-27,male,Accounting,80350,2018-12-16,NULL,,Hybrid,NULL,NULL,28
96-6466727,Matthew,Lancashire,1991-07-17,female,Engineering,145222,2017-05-04,NULL,,Hybrid,NULL,NULL,32
96-6482942,Analise,Meijer,2002-07-07,male,"Human Resources",107889,2014-03-12,NULL,,Hybrid,NULL,NULL,21
96-6486377,Wyndham,Labbez,1985-07-11,male,"Product Management",94770,2007-10-01,NULL,,Remote,NULL,NULL,38
96-6504259,Reece,Castagnet,1997-04-21,female,Engineering,121079,2011-04-21,NULL,,Remote,NULL,NULL,26
96-6509924,Anabella,Darton,1999-10-08,male,Engineering,175215,2005-08-25,NULL,,Hybrid,NULL,NULL,24
96-6510338,Pearl,Awcoate,1972-05-09,female,Accounting,73758,2001-12-28,NULL,,Remote,NULL,NULL,51
96-6521441,Greg,Lote,1970-09-08,male,Services,84543,2016-08-01,NULL,,Hybrid,NULL,NULL,53
96-6547744,Florance,Youens,1979-03-23,male,Services,128700,2003-09-20,"2009-04-10 10:42:05",,Remote,2009-04-10,10:42:05,44
96-6553826,Olympia,Trowel,2000-11-07,female,Support,168403,2020-06-01,NULL,,Hybrid,NULL,NULL,23
96-6646282,Elysia,Jankovsky,1966-05-30,female,"Product Management",67476,2006-08-25,NULL,,Hybrid,NULL,NULL,57
96-6681287,Fawnia,Cowterd,1969-10-02,male,Engineering,92406,2018-08-25,NULL,,Hybrid,NULL,NULL,54
96-6715223,Fedora,Olander,1987-10-05,female,Engineering,141055,2001-01-07,NULL,,Remote,NULL,NULL,36
96-6760210,Lotta,Robilliard,2000-09-21,male,Accounting,127238,2020-10-29,"2039-06-20 05:01:58",,Hybrid,2039-06-20,05:01:58,23
96-6828659,Reuben,Realph,1967-04-13,female,Auditing,157687,2002-02-24,NULL,,Remote,NULL,NULL,56
96-6867632,Forrest,Feakins,1978-10-10,female,Services,173606,2013-10-19,NULL,,Remote,NULL,NULL,45
96-6914677,Washington,Dumphreys,1977-12-27,female,Sales,133075,2016-10-26,NULL,,Remote,NULL,NULL,45
96-6930127,Gwenny,Baynton,1998-09-08,male,Engineering,158430,2006-10-15,NULL,,Remote,NULL,NULL,25
96-6932393,Celina,Bischof,1993-08-10,male,"Human Resources",156533,2020-05-17,NULL,,Hybrid,NULL,NULL,30
96-6942386,Cissiee,Yakobowitch,1987-03-11,male,"Human Resources",150995,2009-07-02,NULL,,Remote,NULL,NULL,36
96-6948647,Kikelia,Tennick,1989-06-28,male,"Product Management",160858,2008-10-03,NULL,,Hybrid,NULL,NULL,34
96-6973836,Douglas,MacTrustam,1971-09-09,male,Sales,89072,2020-09-02,NULL,,Remote,NULL,NULL,52
96-6985409,Padriac,Salerno,1987-07-06,male,Support,75080,2007-08-16,NULL,,Remote,NULL,NULL,36
96-6994128,Garrard,Tembridge,1972-11-14,male,Engineering,183029,2000-10-22,NULL,,Remote,NULL,NULL,51
96-7004471,Christoph,Murison,1971-11-28,female,Accounting,174240,2011-12-15,NULL,,Remote,NULL,NULL,52
96-7063536,Kassey,Childerley,2000-03-20,female,Support,133144,2012-01-06,NULL,,Hybrid,NULL,NULL,23
96-7092671,Hattie,Widdows,1983-06-28,male,Training,181583,2014-01-27,NULL,,Remote,NULL,NULL,40
96-7214373,Ninon,Kermannes,1996-03-08,female,Engineering,109899,2012-04-07,NULL,,Remote,NULL,NULL,27
96-7224901,Dacey,Manicomb,1985-07-24,male,"Research and Development",91411,2012-09-02,NULL,,Hybrid,NULL,NULL,38
96-7265615,Thurstan,Fiveash,1971-05-08,male,Services,177522,2010-05-19,NULL,,Hybrid,NULL,NULL,52
96-7519261,Thor,Byk,1979-05-21,female,Training,172040,2017-12-15,NULL,,Hybrid,NULL,NULL,44
96-7641447,Stephi,Emmens,1994-09-12,female,"Human Resources",79926,2006-05-09,"2006-08-22 19:42:25",,Remote,2006-08-22,19:42:25,29
96-7654309,Thomasa,Harlock,1977-06-15,female,"Product Management",102520,2018-08-18,NULL,,Hybrid,NULL,NULL,46
96-7800018,Gretta,Newbury,1998-09-17,male,Sales,155234,2002-12-28,NULL,,Hybrid,NULL,NULL,25
96-7824784,Galvan,Guillou,1997-11-06,male,Services,160002,2012-08-12,"2020-05-14 01:19:09",,Remote,2020-05-14,01:19:09,26
96-7880130,Dora,Stair,1990-10-05,female,"Human Resources",107844,2016-08-10,NULL,,Remote,NULL,NULL,33
96-7897373,Shawna,Stoile,1999-12-22,male,Engineering,149755,2006-02-05,NULL,,Remote,NULL,NULL,23
96-8009941,Ninnetta,Rame,1966-03-13,female,Engineering,70168,2011-10-21,NULL,,Remote,NULL,NULL,57
96-8027557,Janean,Leser,1990-09-04,male,Engineering,118880,2018-12-21,"2034-08-16 06:57:46",,Hybrid,2034-08-16,06:57:46,33
96-8127955,Carree,Heisler,1975-07-13,female,Engineering,67896,2003-12-23,NULL,,Hybrid,NULL,NULL,48
96-8135185,Domeniga,Keitch,1966-12-25,male,Accounting,73693,2013-01-07,NULL,,Hybrid,NULL,NULL,56
96-8162022,Calypso,Dibble,1968-02-22,female,Engineering,95132,2015-10-17,"2034-06-11 21:41:46",,Remote,2034-06-11,21:41:46,55
96-8212600,Zelda,Tythacott,1974-09-20,female,Marketing,69961,2007-09-06,NULL,,Hybrid,NULL,NULL,49
96-8260922,Thea,Shalcras,1994-08-28,female,"Human Resources",156529,2002-04-20,NULL,,Remote,NULL,NULL,29
96-8265004,Nissy,Torres,1978-08-16,female,Accounting,133536,2016-02-10,"2023-09-11 06:57:26",,Hybrid,2023-09-11,06:57:26,45
96-8290561,Clementia,Fry,1990-08-16,female,Engineering,74379,2019-06-09,"2034-09-02 07:46:29",,Hybrid,2034-09-02,07:46:29,33
96-8346983,Jasen,Milington,1987-12-12,female,"Research and Development",139626,2002-03-22,NULL,,Remote,NULL,NULL,35
96-8347743,Melania,Olphert,1968-05-15,female,Services,109040,2018-11-05,NULL,,Remote,NULL,NULL,55
96-8594923,Birch,Yeulet,1982-03-31,female,Engineering,183352,2004-12-19,"2009-04-25 10:38:30",,Remote,2009-04-25,10:38:30,41
96-8602057,Alick,Sprowle,1979-12-02,male,Engineering,101127,2007-05-02,NULL,,Hybrid,NULL,NULL,44
96-8677957,Elyssa,Bolderstone,1981-07-02,female,"Business Development",114675,2011-03-01,NULL,,Remote,NULL,NULL,42
96-8683127,Minerva,Bovis,1995-02-08,male,Services,118982,2019-07-18,NULL,,Hybrid,NULL,NULL,28
96-8700807,Augustina,McGreary,1965-12-18,male,Engineering,140193,2020-06-12,"2037-10-01 14:56:47",,Hybrid,2037-10-01,14:56:47,57
96-8917860,Crystal,Dobby,1992-04-05,female,Support,155476,2007-10-12,NULL,,Remote,NULL,NULL,31
96-9038846,Evvie,Easlea,1991-06-19,male,Accounting,168153,2003-03-12,NULL,,Remote,NULL,NULL,32
96-9054441,Alisha,Quene,1968-11-15,female,"Human Resources",161452,2010-12-28,NULL,,Remote,NULL,NULL,55
96-9080243,Sheffield,MacIntosh,1968-12-26,male,Engineering,117981,2015-06-24,NULL,,Remote,NULL,NULL,54
96-9097766,Carlen,Ridgewell,1967-05-12,male,Engineering,161006,2015-08-02,NULL,,Hybrid,NULL,NULL,56
96-9107385,Rey,Gommery,1985-12-05,female,Sales,118737,2009-09-11,NULL,,Remote,NULL,NULL,37
96-9155525,Yanaton,Gover,1972-08-30,male,"Business Development",182826,2008-09-03,NULL,,Hybrid,NULL,NULL,51
96-9221404,Cull,McDirmid,1967-03-04,female,Accounting,145068,2014-11-01,"2024-01-29 02:27:29",,Hybrid,2024-01-29,02:27:29,56
96-9240211,Pietrek,Lattin,1997-07-08,female,Accounting,95967,2013-09-11,NULL,,Remote,NULL,NULL,26
96-9248849,Livvie,Tembey,1993-09-16,female,Engineering,184674,2016-06-14,NULL,,Remote,NULL,NULL,30
96-9316812,Kingsley,Strattan,1997-10-31,female,Support,104330,2003-04-20,NULL,,Hybrid,NULL,NULL,26
96-9461126,Reube,Alekhov,1982-05-06,male,Engineering,110336,2015-07-27,"2020-07-02 07:39:50",,Remote,2020-07-02,07:39:50,41
96-9497875,Kelsey,Sannes,2001-12-07,male,Engineering,162005,2001-04-10,NULL,,Remote,NULL,NULL,21
96-9525930,Rheba,Scade,1974-12-17,male,Engineering,103544,2013-04-05,NULL,,Hybrid,NULL,NULL,48
96-9580582,Winfred,Waleworke,1980-06-26,female,Engineering,180103,2016-11-08,NULL,,Remote,NULL,NULL,43
96-9649555,Sari,Stannis,1989-02-12,male,Engineering,137090,2020-05-18,"2034-05-15 13:04:40",,Hybrid,2034-05-15,13:04:40,34
96-9680863,Letizia,Hanlon,1968-02-06,female,"Human Resources",79179,2012-07-16,NULL,,Remote,NULL,NULL,55
96-9789626,Gunilla,Taffurelli,1983-07-12,female,Support,135969,2007-09-15,NULL,,Remote,NULL,NULL,40
96-9803887,Ailene,Coppo,1972-04-19,male,Engineering,155908,2019-12-15,NULL,,Remote,NULL,NULL,51
96-9863870,Alister,Rigardeau,1998-05-12,male,Engineering,127858,2007-03-18,NULL,,Remote,NULL,NULL,25
96-9865075,Gregorio,Lawee,1999-02-28,male,Engineering,130590,2003-02-11,NULL,,Hybrid,NULL,NULL,24
96-9893936,Osmund,Kitley,1983-09-06,female,Accounting,96817,2007-07-11,NULL,,Hybrid,NULL,NULL,40
96-9943398,Luci,Blemen,1974-10-07,male,Accounting,86332,2019-07-28,NULL,,Remote,NULL,NULL,49
96-9972356,Dory,Bogges,1989-09-19,male,Accounting,122972,2002-06-26,NULL,,Remote,NULL,NULL,34
97-0001625,Donavon,Fidele,1999-04-03,female,"Business Development",104423,2014-02-15,NULL,,Remote,NULL,NULL,24
97-0005597,Marybeth,Bedome,1976-01-31,male,Engineering,134082,2014-03-03,NULL,,Remote,NULL,NULL,47
97-0015943,Jessa,Neiland,1994-07-09,female,"Research and Development",95116,2015-01-02,NULL,,Hybrid,NULL,NULL,29
97-0107523,Myrah,Chavey,1979-11-07,female,Training,129444,2020-04-29,NULL,,Remote,NULL,NULL,44
97-0109189,Pen,Bohlje,1972-08-08,female,Engineering,76582,2002-09-06,"2015-02-21 06:10:54",,Hybrid,2015-02-21,06:10:54,51
97-0127192,Gilberta,Brisard,1971-03-19,male,"Human Resources",140927,2004-08-03,NULL,,Remote,NULL,NULL,52
97-0176308,Townie,Marcham,1968-11-13,male,Accounting,169134,2006-09-15,NULL,,Remote,NULL,NULL,55
97-0191361,Vevay,Pillinger,1988-07-04,male,"Human Resources",123121,2020-01-09,NULL,,Hybrid,NULL,NULL,35
97-0214961,Zacharias,McGrirl,1995-10-23,female,"Human Resources",68438,2006-11-13,NULL,,Remote,NULL,NULL,28
97-0241067,Humbert,Gonthier,1983-10-17,male,Legal,123958,2013-07-16,NULL,,Hybrid,NULL,NULL,40
97-0286440,Theodosia,Lambotin,1995-10-22,male,Engineering,115480,2012-11-15,NULL,,Remote,NULL,NULL,28
97-0319639,Michaeline,Hamshar,1974-03-24,male,"Human Resources",157828,2017-04-20,NULL,,Hybrid,NULL,NULL,49
97-0353659,Allison,Brown,1977-04-01,male,"Product Management",178108,2015-11-25,NULL,,Remote,NULL,NULL,46
97-0458034,Rickey,Dobrowolny,1985-11-19,female,Engineering,161531,2015-01-15,"2016-10-28 18:21:14",,Remote,2016-10-28,18:21:14,38
97-0462018,Ulick,Dyett,1968-06-26,male,Training,183106,2007-05-02,NULL,,Remote,NULL,NULL,55
97-0509310,Melli,Kenrat,1992-03-09,male,Engineering,137634,2016-04-01,NULL,,Remote,NULL,NULL,31
97-0509922,Herby,Lynes,1983-12-18,female,"Business Development",96286,2014-05-29,NULL,,Remote,NULL,NULL,39
97-0534243,Reg,Saw,1980-07-18,male,Engineering,151868,2011-06-05,NULL,,Remote,NULL,NULL,43
97-0534867,Thomasa,Myderscough,1990-11-03,male,Accounting,150412,2016-07-08,NULL,,Remote,NULL,NULL,33
97-0556297,Tally,Janeczek,1997-12-13,female,Training,108997,2007-06-27,"2011-04-03 03:39:55",,Hybrid,2011-04-03,03:39:55,25
97-0599289,Friederike,Greenhowe,1996-09-16,male,Engineering,163970,2019-09-01,NULL,,Remote,NULL,NULL,27
97-0605239,Monte,Reilinger,2001-04-04,male,"Product Management",73820,2015-01-19,NULL,,Remote,NULL,NULL,22
97-0620253,Evanne,Sharphouse,1968-04-28,male,Engineering,173267,2019-02-06,"2024-11-20 19:07:56",,Hybrid,2024-11-20,19:07:56,55
97-0775719,Madalyn,Egginton,1970-06-18,male,Engineering,145732,2006-10-29,NULL,,Hybrid,NULL,NULL,53
97-0788105,Sabine,Turbard,1997-07-08,female,Services,176999,2019-11-15,NULL,,Hybrid,NULL,NULL,26
97-0901654,Clotilda,Filintsev,2000-12-25,female,"Human Resources",175983,2010-12-30,NULL,,Hybrid,NULL,NULL,22
97-0923664,Lorette,Staynes,1977-03-25,male,"Human Resources",75374,2008-08-02,"2009-07-18 23:28:34",,Hybrid,2009-07-18,23:28:34,46
97-0993625,Benny,Patemore,1988-02-26,male,Accounting,80510,2011-04-16,NULL,,Hybrid,NULL,NULL,35
97-0993834,Marijo,Benes,1970-10-13,female,Services,145906,2018-03-18,NULL,,Hybrid,NULL,NULL,53
97-0994965,Jillie,Syrad,1991-07-11,male,Accounting,182329,2012-03-09,"2020-04-19 06:53:38",,Remote,2020-04-19,06:53:38,32
97-1181961,Gage,Keyden,1986-02-23,male,Engineering,73902,2018-09-11,NULL,,Remote,NULL,NULL,37
97-1191370,Mufi,Ashburner,1967-09-18,male,"Human Resources",82786,2002-10-29,NULL,,Hybrid,NULL,NULL,56
97-1202405,Bonnibelle,Pfaff,1970-11-18,female,Training,172512,2004-10-18,NULL,,Remote,NULL,NULL,53
97-1254168,Conrade,Timperley,1975-08-19,male,Sales,146850,2004-03-29,NULL,,Hybrid,NULL,NULL,48
97-1276292,Hanny,Robison,1974-04-17,female,Engineering,159765,2013-07-31,NULL,,Remote,NULL,NULL,49
97-1283167,Carlie,Curnok,1971-07-01,female,Engineering,163619,2003-04-28,NULL,,Remote,NULL,NULL,52
97-1302594,Jarred,Suggey,1986-09-15,male,Sales,172043,2009-03-03,NULL,,Remote,NULL,NULL,37
97-1305866,Bord,Govinlock,1995-09-03,male,Accounting,157221,2013-11-01,"2031-04-17 16:35:55",,Remote,2031-04-17,16:35:55,28
97-1316656,Kenna,Potapczuk,1966-04-02,female,Engineering,125783,2017-01-23,NULL,,Hybrid,NULL,NULL,57
97-1321188,Erin,Schollar,1989-05-12,male,Training,67328,2013-05-05,NULL,,Hybrid,NULL,NULL,34
97-1406089,Alvan,Ceschi,1971-11-01,male,Accounting,139962,2018-03-12,NULL,,Remote,NULL,NULL,52
97-1441585,Fiorenze,Eliff,1966-09-15,male,Engineering,140196,2013-05-11,"2025-01-16 14:56:12",,Remote,2025-01-16,14:56:12,57
97-1479014,Coretta,Jeens,1972-11-08,female,Engineering,184760,2012-09-19,NULL,,Remote,NULL,NULL,51
97-1509439,Armstrong,Fearnehough,1972-09-22,male,Accounting,135507,2017-01-06,NULL,,Remote,NULL,NULL,51
97-1540426,Leo,Itzkov,1995-02-02,female,Training,136961,2012-03-11,NULL,,Hybrid,NULL,NULL,28
97-1576131,Gene,Jindrak,1984-01-04,male,Training,144452,2013-02-16,NULL,,Hybrid,NULL,NULL,39
97-1605500,Marlyn,Ambrodi,1979-12-19,male,"Business Development",131820,2009-01-12,NULL,,Hybrid,NULL,NULL,43
97-1626096,Ricki,Scurr,1988-02-08,female,Services,152902,2002-09-06,NULL,,Remote,NULL,NULL,35
97-1674861,Demetrius,Liepmann,1993-05-11,female,"Human Resources",97584,2012-11-29,"2033-02-02 21:10:46",,Remote,2033-02-02,21:10:46,30
97-1712219,Miranda,Canaan,1973-06-20,female,"Human Resources",98072,2008-01-25,NULL,,Hybrid,NULL,NULL,50
97-1731964,Livy,Stockle,1972-08-23,female,"Human Resources",175323,2011-10-24,"2028-07-08 10:48:12",,Hybrid,2028-07-08,10:48:12,51
97-1768799,Traci,Ackroyd,1975-04-25,female,"Business Development",121844,2008-04-17,NULL,,Hybrid,NULL,NULL,48
97-1879737,Odille,Whissell,1985-08-25,female,"Research and Development",183092,2012-08-16,NULL,,Remote,NULL,NULL,38
97-1912316,Alexa,Lagden,2000-11-15,male,Accounting,136642,2004-06-18,NULL,,Hybrid,NULL,NULL,23
97-1977511,Ophelia,Caskey,1982-07-24,female,"Research and Development",143507,2008-06-03,NULL,,Remote,NULL,NULL,41
97-2038825,Malchy,Loxston,1974-02-14,male,Engineering,137638,2002-08-15,NULL,,Hybrid,NULL,NULL,49
97-2142091,Wylma,Kinleyside,1996-08-19,male,Accounting,104615,2017-08-10,"2033-08-24 13:46:18",,Hybrid,2033-08-24,13:46:18,27
97-2163402,Allix,Tuxwell,1982-09-01,female,"Business Development",78941,2003-08-04,NULL,,Hybrid,NULL,NULL,41
97-2189071,Jerrilyn,Strephan,2000-10-06,male,Engineering,178877,2011-12-20,NULL,,Remote,NULL,NULL,23
97-2200894,Blanche,Atack,1981-08-18,female,Engineering,94587,2015-10-22,NULL,,Remote,NULL,NULL,42
97-2212916,Kelvin,McCrie,1967-07-16,male,Accounting,138457,2014-12-06,"2017-11-23 20:17:24",,Remote,2017-11-23,20:17:24,56
97-2287706,Flemming,Muckian,1986-11-23,female,Engineering,174005,2007-01-17,NULL,,Remote,NULL,NULL,37
97-2302176,Kath,Raun,1987-08-31,female,Engineering,142017,2003-03-04,NULL,,Hybrid,NULL,NULL,36
97-2341231,Van,Pietersen,1984-07-11,male,Sales,88015,2003-06-27,NULL,,Hybrid,NULL,NULL,39
97-2341387,Keith,Aliberti,1998-03-24,male,Sales,87512,2001-04-18,NULL,,Remote,NULL,NULL,25
97-2384938,Addison,Damrel,1990-02-11,female,"Human Resources",127357,2003-11-20,NULL,,Hybrid,NULL,NULL,33
